Business Corridor,Address,Day,Date,Foot Traffic Volume
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,9/13/2023,3758
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,9/14/2023,541
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,9/15/2023,3000
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,9/16/2023,3782
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,9/17/2023,4572
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,9/18/2023,3537
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,9/19/2023,4518
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,9/20/2023,1521
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,9/21/2023,1972
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,9/22/2023,2514
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,9/23/2023,4844
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,9/24/2023,1489
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,9/25/2023,2769
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,9/26/2023,550
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,9/27/2023,3361
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,9/28/2023,1502
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,9/29/2023,999
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,9/30/2023,4136
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,10/1/2023,3403
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,10/2/2023,4396
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,10/3/2023,1072
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,10/4/2023,3255
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,10/5/2023,2207
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,10/6/2023,2582
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,10/7/2023,3438
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,10/8/2023,752
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,10/9/2023,4582
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,10/10/2023,2426
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,10/11/2023,4135
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,10/12/2023,4469
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,10/13/2023,4682
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,10/14/2023,3816
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,10/15/2023,3020
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,10/16/2023,4443
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,10/17/2023,3929
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,10/18/2023,575
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,10/19/2023,4645
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,10/20/2023,3691
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,10/21/2023,4175
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,10/22/2023,2339
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,10/23/2023,3219
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,10/24/2023,4547
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,10/25/2023,4077
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,10/26/2023,4132
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,10/27/2023,4688
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,10/28/2023,1012
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,10/29/2023,3947
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,10/30/2023,4693
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,10/31/2023,4275
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,11/1/2023,3143
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,11/2/2023,1806
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,11/3/2023,3119
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,11/4/2023,3006
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,11/5/2023,2120
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,11/6/2023,4023
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,11/7/2023,4090
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,11/8/2023,4472
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,11/9/2023,4513
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,11/10/2023,1831
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,11/11/2023,1389
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,11/12/2023,1946
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,11/13/2023,1390
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,11/14/2023,1293
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,11/15/2023,2805
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,11/16/2023,2672
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,11/17/2023,4075
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,11/18/2023,2175
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,11/19/2023,1588
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,11/20/2023,3886
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,11/21/2023,1229
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,11/22/2023,3841
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,11/23/2023,2616
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,11/24/2023,4131
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,11/25/2023,785
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,11/26/2023,1801
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,11/27/2023,4194
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,11/28/2023,2098
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,11/29/2023,1573
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,11/30/2023,1864
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,12/1/2023,3048
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,12/2/2023,3658
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,12/3/2023,1477
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,12/4/2023,2680
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,12/5/2023,3473
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,12/6/2023,2041
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,12/7/2023,4892
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,12/8/2023,3979
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,12/9/2023,4378
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,12/10/2023,3289
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,12/11/2023,1164
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,12/12/2023,4187
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,12/13/2023,1874
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,12/14/2023,4996
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,12/15/2023,2573
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,12/16/2023,4690
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,12/17/2023,3515
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,12/18/2023,3587
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,12/19/2023,2108
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,12/20/2023,2092
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,12/21/2023,1832
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,12/22/2023,3868
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,12/23/2023,682
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,12/24/2023,2927
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Monday,12/25/2023,4648
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Tuesday,12/26/2023,690
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Wednesday,12/27/2023,938
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Thursday,12/28/2023,4318
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Friday,12/29/2023,3540
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Saturday,12/30/2023,3977
Canyon Creek Plaza,"5615 Silver Creek Valley Rd, San Jose, CA 95138",Sunday,12/31/2023,1819
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,1/1/2023,4698
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,1/2/2023,4119
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,1/3/2023,1871
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,1/4/2023,1922
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,1/5/2023,2874
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,1/6/2023,4908
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,1/7/2023,2578
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,1/8/2023,3819
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,1/9/2023,4870
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,1/10/2023,3042
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,1/11/2023,3318
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,1/12/2023,3683
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,1/13/2023,3597
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,1/14/2023,3880
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,1/15/2023,1025
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,1/16/2023,3864
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,1/17/2023,3707
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,1/18/2023,4987
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,1/19/2023,4725
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,1/20/2023,3241
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,1/21/2023,3313
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,1/22/2023,2611
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,1/23/2023,1862
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,1/24/2023,1350
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,1/25/2023,3656
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,1/26/2023,4704
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,1/27/2023,1129
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,1/28/2023,1256
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,1/29/2023,3061
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,1/30/2023,2844
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,1/31/2023,1725
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2/1/2023,2634
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2/2/2023,4187
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2/3/2023,3200
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2/4/2023,1360
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2/5/2023,1081
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2/6/2023,3920
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2/7/2023,532
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2/8/2023,623
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2/9/2023,3544
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2/10/2023,3910
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2/11/2023,2883
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2/12/2023,4097
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2/13/2023,1278
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2/14/2023,3871
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2/15/2023,987
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2/16/2023,4699
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2/17/2023,1613
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2/18/2023,1681
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2/19/2023,4928
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2/20/2023,584
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2/21/2023,637
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2/22/2023,2589
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2/23/2023,2740
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2/24/2023,2407
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2/25/2023,2491
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2/26/2023,3943
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2/27/2023,3500
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2/28/2023,4660
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,3/1/2023,2691
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,3/2/2023,4878
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,3/3/2023,4491
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,3/4/2023,3946
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,3/5/2023,3645
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,3/6/2023,2155
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,3/7/2023,4214
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,3/8/2023,2318
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,3/9/2023,3377
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,3/10/2023,3343
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,3/11/2023,1784
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,3/12/2023,2839
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,3/13/2023,2523
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,3/14/2023,4802
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,3/15/2023,1213
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,3/16/2023,3160
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,3/17/2023,3681
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,3/18/2023,2690
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,3/19/2023,990
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,3/20/2023,1563
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,3/21/2023,797
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,3/22/2023,2702
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,3/23/2023,3226
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,3/24/2023,2906
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,3/25/2023,1131
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,3/26/2023,824
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,3/27/2023,2748
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,3/28/2023,1692
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,3/29/2023,2245
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,3/30/2023,3041
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,3/31/2023,4092
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,4/1/2023,1529
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,4/2/2023,2684
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,4/3/2023,2407
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,4/4/2023,4336
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,4/5/2023,1772
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,4/6/2023,3177
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,4/7/2023,4987
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,4/8/2023,3272
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,4/9/2023,1266
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,4/10/2023,3995
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,4/11/2023,1529
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,4/12/2023,2870
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,4/13/2023,4336
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,4/14/2023,685
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,4/15/2023,4081
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,4/16/2023,4904
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,4/17/2023,3732
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,4/18/2023,2478
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,4/19/2023,4009
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,4/20/2023,3944
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,4/21/2023,2179
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,4/22/2023,2357
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,4/23/2023,1129
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,4/24/2023,1885
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,4/25/2023,3340
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,4/26/2023,1516
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,4/27/2023,1928
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,4/28/2023,3495
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,4/29/2023,575
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,4/30/2023,4410
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,5/1/2023,3675
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,5/2/2023,2798
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,5/3/2023,4110
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,5/4/2023,2757
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,5/5/2023,1552
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,5/6/2023,635
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,5/7/2023,1849
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,5/8/2023,1264
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,5/9/2023,4170
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,5/10/2023,4648
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,5/11/2023,3916
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,5/12/2023,2383
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,5/13/2023,2414
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,5/14/2023,2995
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,5/15/2023,4055
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,5/16/2023,2667
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,5/17/2023,3031
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,5/18/2023,3110
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,5/19/2023,2272
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,5/20/2023,1940
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,5/21/2023,4642
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,5/22/2023,3142
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,5/23/2023,1847
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,5/24/2023,1176
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,5/25/2023,3588
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,5/26/2023,797
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,5/27/2023,3541
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,5/28/2023,971
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,5/29/2023,1460
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,5/30/2023,585
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,5/31/2023,3846
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,6/1/2023,796
