Business Corridor,Address,Day,Date,Foot Traffic Volume
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2023-10-11,3345
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2023-10-12,3617
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2023-10-13,2102
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2023-10-14,5890
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2023-10-15,5070
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2023-10-16,2848
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2023-10-17,4416
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2023-10-18,3319
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2023-10-19,3242
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2023-10-20,1983
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2023-10-21,7338
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2023-10-22,744
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2023-10-23,812
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2023-10-24,784
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2023-10-25,2643
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2023-10-26,4578
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2023-10-27,2743
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2023-10-28,1240
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2023-10-29,3474
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2023-10-30,2419
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2023-10-31,3762
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2023-11-01,1237
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2023-11-02,4791
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2023-11-03,1201
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2023-11-04,774
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2023-11-05,5707
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2023-11-06,2035
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2023-11-07,2742
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2023-11-08,1854
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2023-11-09,843
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2023-11-10,1713
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2023-11-11,4140
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2023-11-12,907
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2023-11-13,4140
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2023-11-14,3733
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2023-11-15,4044
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2023-11-16,3341
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2023-11-17,4156
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2023-11-18,6562
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2023-11-19,1750
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2023-11-20,2191
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2023-11-21,2973
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2023-11-22,1077
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2023-11-23,617
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2023-11-24,1001
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2023-11-25,6361
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2023-11-26,2616
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2023-11-27,794
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2023-11-28,4716
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2023-11-29,4892
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2023-11-30,1524
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2023-12-01,5040
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2023-12-02,3502
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2023-12-03,5189
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2023-12-04,3114
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2023-12-05,3802
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2023-12-06,3221
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2023-12-07,2400
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2023-12-08,6454
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2023-12-09,2806
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2023-12-10,6721
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2023-12-11,1170
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2023-12-12,1074
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2023-12-13,4382
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2023-12-14,2859
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2023-12-15,4837
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2023-12-16,1425
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2023-12-17,5979
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2023-12-18,1457
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2023-12-19,1751
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2023-12-20,4876
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2023-12-21,3206
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2023-12-22,5669
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2023-12-23,1729
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2023-12-24,1407
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Monday,2023-12-25,4112
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Tuesday,2023-12-26,1329
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Wednesday,2023-12-27,4752
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Thursday,2023-12-28,4607
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Friday,2023-12-29,2905
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Saturday,2023-12-30,1032
Sunrise Plaza Shopping Center,"2455 S King Rd, San Jose, CA 95122",Sunday,2023-12-31,5170
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-01-01,3869
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-01-02,1911
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-01-03,3542
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-01-04,2213
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-01-05,3681
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-01-06,2676
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-01-07,6912
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-01-08,1859
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-01-09,2164
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-01-10,1766
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-01-11,2256
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-01-12,2544
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-01-13,6012
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-01-14,4933
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-01-15,4881
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-01-16,4170
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-01-17,2708
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-01-18,922
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-01-19,5242
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-01-20,2228
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-01-21,7240
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-01-22,6756
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-01-23,2421
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-01-24,3176
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-01-25,4946
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-01-26,2232
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-01-27,5327
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-01-28,5349
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-01-29,3784
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-01-30,1866
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-01-31,3589
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-02-01,4147
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-02-02,5164
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-02-03,5443
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-02-04,3556
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-02-05,5114
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-02-06,2045
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-02-07,1439
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-02-08,1913
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-02-09,2625
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-02-10,4078
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-02-11,2370
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-02-12,5332
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-02-13,2376
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-02-14,3718
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-02-15,3536
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-02-16,3580
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-02-17,6341
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-02-18,3151
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-02-19,6476
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-02-20,2585
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-02-21,1810
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-02-22,4182
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-02-23,4286
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-02-24,3692
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-02-25,6261
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-02-26,3428
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-02-27,1912
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-02-28,4378
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-03-01,1122
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-03-02,2411
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-03-03,4729
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-03-04,1585
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-03-05,1915
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-03-06,1539
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-03-07,3964
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-03-08,1692
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-03-09,863
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-03-10,2425
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-03-11,6420
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-03-12,1496
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-03-13,1972
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-03-14,4428
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-03-15,4626
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-03-16,549
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-03-17,6414
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-03-18,1210
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-03-19,3341
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-03-20,783
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-03-21,3088
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-03-22,2836
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-03-23,4130
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-03-24,2167
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-03-25,1428
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-03-26,3465
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-03-27,2396
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-03-28,2778
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-03-29,1907
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-03-30,3049
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-03-31,4797
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-04-01,1632
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-04-02,3418
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-04-03,2790
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-04-04,2315
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-04-05,2127
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-04-06,1561
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-04-07,3736
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-04-08,5788
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-04-09,5446
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-04-10,1325
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-04-11,4676
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-04-12,4828
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-04-13,2381
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-04-14,2637
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-04-15,4582
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-04-16,6763
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-04-17,3530
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-04-18,2912
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-04-19,4419
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-04-20,3542
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-04-21,2355
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-04-22,2467
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-04-23,1572
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-04-24,4252
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-04-25,896
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-04-26,930
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-04-27,5238
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-04-28,5934
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-04-29,5116
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-04-30,3396
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-05-01,2560
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-05-02,3529
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-05-03,3290
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-05-04,3242
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-05-05,2519
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-05-06,2333
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-05-07,6081
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-05-08,635
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-05-09,1077
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-05-10,665
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-05-11,3230
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-05-12,4937
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-05-13,1426
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-05-14,6956
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-05-15,818
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-05-16,3928
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-05-17,2209
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-05-18,3711
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-05-19,1986
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-05-20,1728
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-05-21,1605
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-05-22,2984
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-05-23,2255
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-05-24,4018
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-05-25,861
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-05-26,887
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-05-27,3424
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-05-28,6665
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-05-29,4062
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-05-30,4675
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-05-31,2183
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-06-01,4405
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-06-02,4140
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-06-03,4873
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-06-04,5454
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-06-05,1869
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-06-06,1683
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-06-07,4409
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-06-08,3039
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-06-09,3118
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-06-10,1692
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-06-11,6928
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-06-12,4421
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-06-13,1176
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-06-14,2697
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-06-15,5150
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-06-16,2531
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-06-17,1804
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-06-18,3201
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-06-19,2225
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-06-20,4722
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-06-21,4163
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-06-22,2505
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-06-23,2553
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-06-24,2331
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-06-25,911
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Monday,2023-06-26,552
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Tuesday,2023-06-27,3720
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Wednesday,2023-06-28,4155
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Thursday,2023-06-29,2925
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Friday,2023-06-30,6423
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Saturday,2023-07-01,7383
Princeton Plaza Mall,"1375 Blossom Hill Rd, San Jose, CA 95118",Sunday,2023-07-02,3206
